"ID"	"Study.name"	"Outcome"	"PERSON"	"Sample.size"	"Correlation"	"Fisher.s.Z"	"Std.Err"	"Full.Reference"	"Long.Dup"	"raw.r."	"Study"	"SEX"	"Best."	"AGE"	"East.West"	"setting2"	"Setting"	"1st"	"2nd"	"3rd"	"4th"	"aveORonlyR"	"aveDVs"	"Country"	"Pub"	"z"	"t"	"df"	"d_est"	"p.onetail"	"p.twotail"
"266"	"KSS00EM1L"	"Empathy"	"."	198	0.0504	0.0504427398465641	0.0716114874039433	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.0504"	"."	"Japan"	"Journal"	0.704394527682809	0.706497879378515	196	0.100928268482645	0.759641210636982	0.480717578726035
"267"	"KSS00EM2"	"Empathy"	"."	177	0.0751	0.075241667965484	0.0758098043578903	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Nonexp"	"Nonexp"	"0.125700"	"0.023900"	"."	"."	"0.0751"	"T1, T2"	"Japan"	"Journal"	0.992505766276296	0.996293141631372	175	0.150625364895764	0.839758337421045	0.320483325157909
"268"	"KSS00EM2L"	"Empathy"	"."	177	-0.0514	-0.0514453374709332	0.0758098043578903	"Kimura, F., Sagara, J., Sakamoto, A., Sakamoto, K., & Inaba, T. (2000). Teribigemu no shiyou to shakaitekitekiousei ni kansuru juudan deta no bunseki [An anlysis for longitudinal data concerning video game use and social adjustment]. Japanese Journal of Personality, 8, 130-132."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Long"	"Long"	"."	"."	"."	"."	"-0.0514"	"."	"Japan"	"Journal"	-0.678610608570694	-0.680858081683006	175	-0.102936066414956	0.248430589055572	0.496861178111143
"269"	"KW85AA"	"AggAff"	"."	178	0.245	0.250086529824892	0.0755928946018454	"Kestenbaum, G. I., & Weinstein, L. (1985). Personality, psychopathology and developmental issues in male adolescent video game use. Journal of the American Academy of Child Psychiatry, 24, 329-333."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.245"	"."	"US"	"Journal"	3.30833382081901	3.35246511009783	176	0.505403131497819	0.000490257164474904	0.000980514328949808
"270"	"KW85AB"	"AggBeh"	"."	178	0.148	0.149095025025098	0.0755928946018454	"Kestenbaum, G. I., & Weinstein, L. (1985). Personality, psychopathology and developmental issues in male adolescent video game use. Journal of the American Academy of Child Psychiatry, 24, 329-333."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.148"	"."	"US"	"Journal"	1.97234178966681	1.98530532697975	176	0.299296039267531	0.0243318758978662	0.0486637517957325
"271"	"LB06AB"	"AggBeh"	"."	295	0.11	0.110446915790097	0.0585205735980653	"Lemmens, J. S., & Bushman, B. J. (2006). The appeal of violent video games to lower educated aggressive adolescent boys from two countries. CyberPsychology & Behavior, 9, 638-641."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.11"	"."	"US"	"Journal"	1.88731772433872	1.89439266125471	293	0.221343201923522	0.0295787524431134	0.0591575048862269
"272"	"LL87ABF"	"AggBeh"	"."	101	0.0052	0.00520004687009374	0.101015254455221	"Lin, S., & Lepper, M. R. (1987). Correlates of children’s usage of video games and computers. Journal of Applied Social Psychology, 17, 72-93."	"NB"	"y"	1	"F"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.170000"	"-0.160000"	"."	"."	"0.0052"	"arcade,home"	"US"	"Journal"	0.0514778376606364	0.0517400462596985	99	0.0104001406108516	0.479420041084284	0.958840082168568
"273"	"LL87ABM"	"AggBeh"	"."	88	0.177	0.178883953291603	0.108465228909328	"Lin, S., & Lepper, M. R. (1987). Correlates of children’s usage of video games and computers. Journal of Applied Social Psychology, 17, 72-93."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"0.260000"	"0.090000"	"."	"."	"0.177"	"arcade,home"	"US"	"Journal"	1.64922856006824	1.66776303205692	86	0.359679025585746	0.0495001385287255	0.0990002770574511
"278"	"M06AC"	"AggCog"	"Third"	48	0.0434	0.0434272796710479	0.149071198499986	"Mori, M. (2006). Bouryoku-teki gemu no eizougenjitsusei ga kougeki ni kanrensuru ninchi ni ataeru eikyou [Effects of realistic graphics of violent video games on aggression-related cognition]. Proceeding of the 47th convention of the Japanese Society of Social Psychology, pp. 564-565."	"NB"	"y"	1	"MF"	"n"	"Adult"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.0434"	"."	"Japan"	"Conf. Proceedings"	0.291319048267073	0.294630729380451	46	0.0868818621663956	0.384800788450732	0.769601576901464
"279"	"M07AA"	"AggAff"	"Third"	71	-0.015	-0.0150011251518994	0.121267812518166	"Moore, C.N. (2007). An examination of psychological and cardiovascular responses to violent content in video games. Dissertation Abstracts International: Section B: The Sciences and Engineering Vol 67(8-B), 2007, pp. 4717."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"-0.015"	"."	"US"	"Dissertation (unpub)"	-0.123702447008782	-0.124613377737424	69	-0.0300033755696381	0.549404015846146	0.901191968307708
"282"	"M96ABF"	"AggBeh"	"."	145	-0.1565	-0.157796789842735	0.0839181358296689	"Masuda, K. (1996). Daigakusei niokeru konpyuuta, Jouhoukyouiku heno ishiki, oyobi kako, genzai no bideogemuasobi no jittai to seikakutokusei tono kankei [Attitudes toward computer and informational education, and relationships between past and present video game play and personalities among university students], Kinjogakuin Daigaku Ronsyu [Bulletin of Kinjogakuin University], 22, 53-69."	"NB"	"y"	1	"F"	"n"	"Adult"	"East"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"-0.1565"	"."	"Japan"	"Bulletin/Journal?"	-1.88036576697819	-1.8948158049981	143	-0.316904915472962	0.969932269381635	0.0601354612367306
"283"	"M96ABM"	"AggBeh"	"."	91	0.2068	0.209826055319633	0.106600358177805	"Masuda, K. (1996). Daigakusei niokeru konpyuuta, Jouhoukyouiku heno ishiki, oyobi kako, genzai no bideogemuasobi no jittai to seikakutokusei tono kankei [Attitudes toward computer and informational education, and relationships between past and present video game play and personalities among university students], Kinjogakuin Daigaku Ronsyu [Bulletin of Kinjogakuin University], 22, 53-69."	"NB"	"y"	1	"M"	"n"	"Adult"	"East"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.2068"	"."	"Japan"	"Bulletin/Journal?"	1.96834287338558	1.99405225145147	89	0.422738231832094	0.024603627964743	0.049207255929486
"284"	"MK09AB"	"AggBeh"	"."	219	0.253	0.258615384881626	0.0680413817439772	"Moller, I. & Krahe, B. (2009). Exposure to violent video games and aggression in German adolescents: A longitudinal analysis. Aggressive Behavior, 35, 75-89."	"Blank"	"y"	1	"MF"	"y"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.180000"	"0.390000"	"."	"."	"0.253"	"T1,T2"	"Germany"	"Journal"	3.8008543955608	3.85225077932367	217	0.523015645355502	7.70445820806645e-05	0.000154089164161329
"285"	"MK09ABL"	"AggBeh"	"."	139	0.29	0.298566263660178	0.0857492925712544	"Moller, I. & Krahe, B. (2009). Exposure to violent video games and aggression in German adolescents: A longitudinal analysis. Aggressive Behavior, 35, 75-89."	"L"	"y"	1	"MF"	"y"	"Child"	"West"	"Long"	"Long"	"."	"."	"."	"."	"0.29"	"."	"Germany"	"Journal"	3.48185104165239	3.54678000913999	137	0.606043732209095	0.000267194927330046	0.000534389854660091
"289"	"MK09AC"	"AggCog"	"."	219	0.2159	0.219351629532748	0.0680413817439772	"Moller, I. & Krahe, B. (2009). Exposure to violent video games and aggression in German adolescents: A longitudinal analysis. Aggressive Behavior, 35, 75-89."	"Blank"	"y"	1	"MF"	"y"	"Child"	"West"	"Nonexp"	"Nonexp"	"0.250000"	"0.100000"	"0.380000"	"0.200000"	"0.2159"	"T1,T2"	"Germany"	"Journal"	3.22379739961945	3.25722570237518	217	0.442229776924174	0.000652807394040632	0.00130561478808126
"290"	"MK09ACL"	"AggCog"	"."	137.5	0.2064	0.209408220641514	0.0862261227118454	"Moller, I. & Krahe, B. (2009). Exposure to violent video games and aggression in German adolescents: A longitudinal analysis. Aggressive Behavior, 35, 75-89."	"L"	"y"	1	"MF"	"y"	"Child"	"West"	"Long"	"Long"	"0.290000"	"0.130000"	"."	"."	"0.2064"	"NormBel,HAB"	"Germany"	"Journal"	2.42859372607214	2.45545990362796	135.5	0.421884135764292	0.00766846616203177	0.0153369323240635
"294"	"MSH01AB"	"AggBeh"	"."	216	0.1451	0.146131372693553	0.0685188709827532	"Mouri, M., Sakamoto, A., Hinoguchi, Y., Sakamoto, K., & Kobayashi, K. (2001). Terebigemu shiyou to kougekisei no ingakankei no kentou: Shogakusei ni taisuru paneru chosa [Causal relationships between video game play and aggressiveness: A panel study of elementary school students]. Studies in Simulation & Gaming, 11(1), 7-15."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.130000"	"0.160000"	"."	"."	"0.1451"	"T1,T2"	"Japan"	"Journal"	2.13271717116202	2.14533408680307	214	0.293304038100976	0.0165262617788275	0.033052523557655
"295"	"MSH01ABL"	"AggBeh"	"."	216	0.16	0.161386696131526	0.0685188709827532	"Mouri, M., Sakamoto, A., Hinoguchi, Y., Sakamoto, K., & Kobayashi, K. (2001). Terebigemu shiyou to kougekisei no ingakankei no kentou: Shogakusei ni taisuru paneru chosa [Causal relationships between video game play and aggressiveness: A panel study of elementary school students]. Studies in Simulation & Gaming, 11(1), 7-15."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.16"	"."	"Japan"	"Journal"	2.35536128685116	2.37114564953256	214	0.324176359389243	0.00931019294470235	0.0186203858894047
"296"	"MSipAA"	"AggAff"	"First"	118	0.28	0.287682072451781	0.0932504808240314	"Markey, P. M., & Scherer, K. (in press). An examination of psychoticism and motion capture controls as moderators of the effects of violent video games. Computers in Human Behavior."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.28"	"."	"US"	"Journal"	3.08504653176698	3.14134613749513	116	0.583333333333333	0.00106717782140039	0.00213435564280077
"297"	"MSipAC"	"AggCog"	"First"	118	0.3	0.309519604203112	0.0932504808240314	"Markey, P. M., & Scherer, K. (in press). An examination of psychoticism and motion capture controls as moderators of the effects of violent video games. Computers in Human Behavior."	"Exp"	"y"	1	"MF"	"y"	"Adult"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.3"	"."	"US"	"Journal"	3.31922797038647	3.38711196634057	116	0.628970902033151	0.000482549020715002	0.000965098041430004
"298"	"MWS04AA2b"	"AggAff"	"."	150	-0.073	-0.0731300885324217	0.0824786098842323	"Matsuzaki, N., Watanabe, H., & Satou, K. (2004). Terebigemu no kougekisei ni kansuru kyouikushinrigakuteki kenkyu [Educational psychology of the aggressiveness in the video game]. Bulletin of the Faculty of Education, Ehime University, 51(1), 45-52. "	"Blank"	"y"	2	"MF"	"y"	"Adult"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.073"	"."	"Japan"	"Bulletin/Journal?"	-0.886655202301151	-0.890459127152415	148	-0.146390578740669	0.812667680380017	0.374664639239967
"299"	"MWS04ABb"	"AggBeh"	"."	776	0.599	0.691586142763692	0.0359675000632803	"Matsuzaki, N., Watanabe, H., & Satou, K. (2004). Terebigemu no kougekisei ni kansuru kyouikushinrigakuteki kenkyu [Educational psychology of the aggressiveness in the video game]. Bulletin of the Faculty of Education, Ehime University, 51(1), 45-52. "	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.599"	"."	"Japan"	"Bulletin/Journal?"	19.2280848417859	20.811380257254	774	1.49609923155399	4.83287647706961e-77	9.66575295413921e-77
"301"	"MWS04AC"	"AggCog"	"."	776	0.532	0.592930527191445	0.0359675000632803	"Matsuzaki, N., Watanabe, H., & Satou, K. (2004). Terebigemu no kougekisei ni kansuru kyouikushinrigakuteki kenkyu [Educational psychology of the aggressiveness in the video game]. Bulletin of the Faculty of Education, Ehime University, 51(1), 45-52. "	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.532"	"."	"Japan"	"Bulletin/Journal?"	16.4851748425178	17.4795321156065	774	1.25657761488294	3.23123524459164e-58	6.46247048918329e-58
"302"	"My03AB"	"AggBeh"	"Third"	22	0.2085	0.211602660411235	0.229415733870562	"Mine, Y. (2003). Terebigemu to kougekikoudou: Nakayoshi no tomodachi to kakutoukei gemu wo surutoki [Video games and aggressive behavior: When playing fighting games with close friends]. Studies on Education and Psychology: Journal of the Graduate School Kyoto Women's University, 145-154. "	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Exp"	"Exp"	"."	"."	"."	"."	"0.2085"	"."	"Japan"	"Journal"	0.922354612916927	0.953393683264422	20	0.42637061701963	0.175886156123342	0.351772312246684
"303"	"N04AA"	"AggAff"	"."	384	0.1332	0.133996249147079	0.051231551957856	"Norris, K. O. (2004). Gender stereotypes, aggression, and computer games: an online survey of women. CyberPsychology & Behavior, 7, 714-727."	"NB"	"y"	1	"F"	"n"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.1332"	"."	"US"	"Journal"	2.61550243992817	2.62677680090256	382	0.268795185886207	0.00448334553327449	0.00896669106654899
"304"	"N04AB"	"AggBeh"	"."	384	0.0986	0.0989214053259861	0.051231551957856	"Norris, K. O. (2004). Gender stereotypes, aggression, and computer games: an online survey of women. CyberPsychology & Behavior, 7, 714-727."	"NB"	"y"	1	"F"	"n"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.0986"	"."	"US"	"Journal"	1.93086880146361	1.93655583079051	382	0.198165631863924	0.0267684279049642	0.0535368558099283
"305"	"N04AC"	"AggCog"	"."	366	0.08	0.0801713250375897	0.0524863881081478	"Norris, K. O. (2004). Gender stereotypes, aggression, and computer games: an online survey of women. CyberPsychology & Behavior, 7, 714-727."	"NB"	"y"	1	"F"	"n"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.08"	"."	"US"	"Journal"	1.52746889102747	1.53121046072715	364	0.160514470781026	0.0632929903354661	0.126585980670932
"306"	"NA06AA"	"AggAff"	"."	417	0.0237	0.0237044388470496	0.049147318718299	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"-0.068000"	"0.077000"	"0.091000"	"."	"0.0237"	"TimeQ1,PrefQ1,Q2"	"Japan"	"Other?"	0.482313978976512	0.482941356979371	415	0.0474133176635615	0.314696019280089	0.629392038560178
"307"	"NA06AB"	"AggBeh"	"."	438	0.2039	0.206798379923224	0.0479463301485384	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.229000"	"0.310000"	"0.158000"	"0.065000"	"0.2039"	"TimeQ1,Q2;PrefQ1,Q2"	"Japan"	"Other?"	4.31312217812207	4.34892032540447	436	0.416551020000493	8.52539864109134e-06	1.70507972821827e-05
"308"	"NA06AC"	"AggCog"	"."	436	0.139	0.139905729509726	0.0480569331332213	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.127000"	"0.155000"	"."	"."	"0.139"	"Time, pref"	"Japan"	"Other?"	2.91124964470549	2.92412697557356	434	0.280725173004334	0.00181756057179733	0.00363512114359465
"309"	"NA06EM"	"Empathy"	"."	375	-0.144	-0.145007897899001	0.0518475847365213	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.144"	"."	"Japan"	"Other?"	-2.79681104984738	-2.81039273059415	373	-0.291033239308828	0.00260452534581024	0.00520905069162048
"310"	"NA06PB"	"ProsBeh"	"."	497	-0.046	-0.0460324865882908	0.0449921270665848	"National Assembly for Youth Development. (2006). Seishonen yugaikankyo taisaku suishin kenkyu houkokusho [A research report for improving harMFul environments on youth]. Tokyo: Author."	"NB"	"y"	1	"MF"	"n"	"Child"	"East"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"-0.046"	"."	"Japan"	"Other?"	-1.02312314597099	-1.02451990729394	495	-0.0920974907451233	0.846954909947446	0.306090180105108
"311"	"NC85AA"	"AggAff"	"Third"	42	0.4537	0.489349517015304	0.160128153805087	"Nelson, T. M., & Carlson, D. R. (1985).  Determining factors in choice of arcade games and their consequences upon young male players.  Journal of Applied Social Psychology, 15, 124-139."	"NB"	"y"	1	"M"	"n"	"Adult"	"West"	"Exp"	"Exp"	"0.366000"	"0.512000"	"."	"."	"0.4537"	"macl,maacl"	"US"	"Journal"	3.0559867542778	3.21992517371599	40	1.01822974442559	0.00127337355116036	0.00254674710232072
"312"	"NKS99AA"	"AggAff"	"."	181	0.138	0.138886172011292	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.151000"	"0.125000"	"."	"."	"0.138"	"T1,T2"	"Japan"	"Conf. Proceedings"	1.85297265012712	1.86414992594459	179	0.278666214560382	0.0319690496655942	0.0639380993311885
"313"	"NKS99AAL"	"AggAff"	"."	181	0.121	0.121595762693491	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"L"	"y"	1	"MF"	"y"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.121"	"."	"Japan"	"Conf. Proceedings"	1.62228981747778	1.63085234328299	179	0.243791254493287	0.0523398606145478	0.104679721229096
"317"	"NKS99AB"	"AggBeh"	"."	181	0.3095	0.31999234554921	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.300000"	"0.319000"	"."	"."	"0.3095"	"T1,T2"	"Japan"	"Conf. Proceedings"	4.26923037740939	4.35464319353686	179	0.650962627852562	1.11950409580695e-05	2.2390081916139e-05
"318"	"NKS99ABL"	"AggBeh"	"."	181	0.338	0.351832842375583	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"L"	"y"	1	"MF"	"y"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.338"	"."	"Japan"	"Conf. Proceedings"	4.69403558970174	4.80492003426279	179	0.718273170294969	1.63161705431327e-06	3.26323410862653e-06
"322"	"NKS99AC"	"AggCog"	"."	181	0.1111	0.111560525671167	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"Blank"	"y"	1	"MF"	"y"	"Child"	"East"	"Nonexp"	"Nonexp"	"0.084000"	"0.138000"	"."	"."	"0.1111"	"T1,T2"	"Japan"	"Conf. Proceedings"	1.48840305632205	1.49567607791169	179	0.223584157604156	0.0682495331822748	0.13649906636455
"323"	"NKS99ACL"	"AggCog"	"."	181	0.089	0.0892361128365011	0.0749531688995861	"Naito, M., Kobayashi, K., & Sakamoto, A. (1999). Terebigemu no shiyou to kougekisei no ingakankei no kentou (3): chugakusei ni taisuru paneru kenkyu [Testing a causal relationship between video game use and aggression: A panel study on junior high school students]. Proceeding of the 40th convention of the Japanese Society of Social Psychology, pp. 288-289."	"L"	"y"	1	"MF"	"y"	"Child"	"East"	"Long"	"Long"	"."	"."	"."	"."	"0.089"	"."	"Japan"	"Conf. Proceedings"	1.19055823985307	1.1954829697932	179	0.178709184882148	0.116739878992299	0.233479757984599
"327"	"P06AA"	"AggAff"	"Third"	46	0.081	0.0811778476417606	0.152498570332605	"Pusateri, J. (2006). The effects of video game violence on boys' articulated thoughts of aggressive behavioral intentions. Dissertation Abstracts International: Section B: The Sciences and Engineering Vol 67(4-B), 2006, pp. 2210."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.081"	"."	"US"	"Dissertation (unpub)"	0.532318745445998	0.539064527394415	44	0.162534070468867	0.296279828264263	0.592559656528525
"328"	"P06AC"	"AggCog"	"Third"	48.5	0.0823	0.0824865727380666	0.14824986333222	"Pusateri, J. (2006). The effects of video game violence on boys' articulated thoughts of aggressive behavioral intentions. Dissertation Abstracts International: Section B: The Sciences and Engineering Vol 67(4-B), 2006, pp. 2210."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"0.057100"	"0.106400"	"."	"."	"0.0823"	"intent,hab"	"US"	"Dissertation (unpub)"	0.556402352649854	0.56312150978244	46.5	0.165160289632127	0.288028768840042	0.576057537680084
"329"	"P07AC"	"AggCog"	"Third"	66	0.266	0.272554287044803	0.125988157669742	"Paradise, A. (2008). Trait aggression and style of video game play: The effects of violent video game play on aggressive thoughts. Dissertation Abstracts International Section A: Humanities and Social Sciences Vol 68(7-A), 2008, pp. 2711."	"Exp"	"y"	1	"M"	"y"	"Adult"	"West"	"Exp"	"Exp"	"0.421500"	"0.087400"	"."	"."	"0.266"	"ThoughtList,WordCom"	"US"	"Dissertation (unpub)"	2.16333258685519	2.2075306431962	64	0.551882660799051	0.0154343652724264	0.0308687305448528
"330"	"P08AB"	"AggBeh"	"."	106	0.14	0.140925576070494	0.0985329278164293	"Powell, C. L. (2008). College men's psychological and physiological responses associated with violent video game play. Dissertation Abstracts International: Section B: The Sciences and Engineering Vol 69(4-B), 2008, pp. 2673."	"Blank"	"y"	1	"M"	"y"	"Adult"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.14"	"."	"US"	"Dissertation (unpub)"	1.4302383902876	1.44192626953984	104	0.282785007136372	0.0761638978238691	0.152327795647738
"334"	"PDV08"	"AggBeh"	"Third"	18	0.334	0.34732377796759	0.258198889747161	"Polman, H., de Castro, B. O., & van Aken, M. A. G. (2008). Experimental study of the differential effects of playing versus watching violent video games on children's aggressive behavior. Aggressive Behavior, 34, 256-264."	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Exp"	"Exp"	"."	"."	"."	"."	"0.334"	"."	"Netherlands"	"Journal"	1.34517920781032	1.41739673742477	16	0.708698368712386	0.0877731723863063	0.175546344772613
"335"	"RMS08ABF"	"AggBeh"	"."	7137	0.101	0.10134555112553	0.011839502334611	"Rudatsikira, E., Muula, A. S., & Siziya, S. (2008). Variables associated with physical fighting among US high-school students. Clinical Practice and Epidemiology in Mental Health, 4"	"NB"	"y"	1	"F"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.101"	"."	"US"	"Journal"	8.55995026321854	8.5752118321069	7135	0.203038251187487	5.99958408467874e-18	1.19991681693575e-17
"336"	"RMS08ABM"	"AggBeh"	"."	6569	0.174	0.175788613433532	0.0123409775083051	"Rudatsikira, E., Muula, A. S., & Siziya, S. (2008). Variables associated with physical fighting among US high-school students. Clinical Practice and Epidemiology in Mental Health, 4"	"NB"	"y"	1	"M"	"n"	"Child"	"West"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"0.174"	"."	"US"	"Journal"	14.2443022293195	14.3188679602934	6567	0.353390745252476	4.06209438364991e-46	8.12418876729982e-46
"337"	"S92EM"	"Empathy"	"."	165	-0.15	-0.151140435936467	0.0785674201318386	"Sakamoto, A. (1992). Kodomo no terebigemu shiyou to shakaitekihattatsu: Kyoukansei, kyoudousei, ninchitekihukuzatusei, kougekisei, sensoukan, gakkyunaichii, seiseki [Children’s video game use and social development: Empathy, cooperativeness, cognitive complexity, aggressiveness, attitudes toward war, sociometric status, and school achievement]. Ochanomizu University Studies in Arts and Culture, 45, 169-186."	"NB"	"y"	1	"M"	"n"	"Child"	"East"	"Nonexp"	"NonexpS"	"."	"."	"."	"."	"-0.15"	"."	"Japan"	"Journal"	-1.923703688919	-1.93698687619916	163	-0.303433042454504	0.0272380577646828	0.0544761155293657
"340"	"SAR07AA"	"AggAff"	"."	2208	0.09	0.0902441878561468	0.021295885499998	"Santisteban, C., Alvarado, J., Recio, P., (2007). Evaluation of a Spanish version of the Buss and Perry aggression questionnaire: Some personal and situational factors related to the aggression scores of young subjects. Personality and Individual Differences. Vol 42(8), Jun 2007, pp. 1453-1465."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.09"	"."	"Spain"	"Journal"	4.23763491103271	4.24435125696487	2206	0.180733458781983	1.14151473830616e-05	2.28302947661233e-05
"341"	"SAR07AB"	"AggBeh"	"."	2208	0.26	0.266108406873654	0.021295885499998	"Santisteban, C., Alvarado, J., Recio, P., (2007). Evaluation of a Spanish version of the Buss and Perry aggression questionnaire: Some personal and situational factors related to the aggression scores of young subjects. Personality and Individual Differences. Vol 42(8), Jun 2007, pp. 1453-1465."	"NB"	"y"	1	"MF"	"n"	"Child"	"West"	"Nonexp"	"Nonexp"	"."	"."	"."	"."	"0.26"	"."	"Spain"	"Journal"	12.4957662302269	12.6466345696144	2206	0.538520463867707	9.60972601545499e-36	1.921945203091e-35
